movie_id,movieTitle,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,Total,x,y,movie_rating,movie_directors,movie_writers,movie_stars,movie_genres,release_year,anger-orig,anticipation-orig,disgust-orig,fear-orig,joy-orig,sadness-orig,surprise-orig,trust-orig,anger-per,anticipation-per,disgust-per,fear-per,joy-per,sadness-per,surprise-per,trust-per
1791614,Struck by Lightning,-0.625596186,0.533884331,-0.476443037,-0.290576,0.255581141,-0.164118707,-0.04915378,0.292656666,0.119809905,-17.054493,-23.176992,6.4,Brian Dannelly,Chris Colfer,Chris Colfer & Rebel Wilson & Christina Hendricks,Comedy & Drama,2013,120,283,88,172,238,158,141,291,26.62214804,55.21466982,44.95353179,43.36624793,45.32706265,28.9958045,47.62647346,42.29167839
1792647,Cirque du Soleil: Worlds Away,-1.770552464,0.530523699,-1.971719721,-1.385537373,0.197276015,-1.110169145,-0.679815079,1.280125825,0.103410668,-43.904495,2.5694716,6.8,Andrew Adamson,Andrew Adamson,Erica Linz & Igor Zaripov & Lutz Halbhubner,Fantasy,2012,82,308,62,142,256,137,140,356,9.202388824,55.16804296,21.88164614,23.96468936,44.27495793,16.36810562,40.948846,57.38433769
1795702,Wild Bill,0.151119349,0.296495583,-0.243155864,0.575031951,-0.038398115,-0.670060469,-0.204443806,0.97438588,0.121266859,0.29621175,-2.553319,7.2,Dexter Fletcher,Danny King & Dexter Fletcher,Charlie Creed-Miles & Will Poulter & Sammy Williams,Drama,2012,158,290,99,225,235,148,145,332,38.43936575,51.92103521,48.55311642,58.70390622,40.02226383,22.24259139,45.98221696,52.71135243
1797469,Page Eight,0.218303846,-1.175113846,0.484035563,0.80740005,-0.752075575,0.13951517,-1.153546983,-0.170338493,0.129149378,28.664024,-9.744105,6.9,David Hare,David Hare,Bill Nighy & Rachel Weisz & Tom Hughes,Drama & Mystery & Thriller,2011,159,241,121,236,196,175,124,285,39.46153383,31.50328667,59.77356654,62.82122341,27.1440921,33.04865097,35.93283316,35.21517567
1800741,Step Up Revolution,-0.634548701,-0.16850089,-2.100238328,-1.118665091,2.087403595,-1.327145164,-1.073550375,2.037220442,0.126662112,-50.884235,-1.818484,6.5,Scott Speer,Amanda Brody & Duane Adler,Kathryn McCormick & Ryan Guzman & Cleopatra Coleman,Drama & Music & Romance,2012,301,659,138,351,825,298,304,892,26.48594139,45.46947213,19.8986241,28.69338421,78.38194453,13.47195154,36.77986079,68.95591034
1810697,Meeting Evil,0.931733274,-0.028870439,1.008620672,0.923960039,-1.352995948,1.490415881,0.582871055,-1.108979807,0.120313923,41.319298,18.188946,5.3,Chris Fisher,Thomas Berger & Chris Fisher,Luke Wilson & Samuel L. Jackson & Leslie Bibb,Crime & Drama & Mystery & Thriller,2012,324,477,243,419,285,384,275,430,50.31589491,47.40676567,67.86783281,64.88654324,16.30060021,51.08021325,54.31853844,20.86881008
1814621,Admission,-1.294634225,0.595769079,-1.090360138,-1.456658086,0.278027488,-0.821087485,-0.178824004,1.139237998,0.112020841,-41.610466,0.82327664,5.7,Paul Weitz,Karen Croner & Jean Hanff Korelitz,Tina Fey & Paul Rudd & Nat Wolff,Comedy & Drama & Romance,2013,236,716,185,322,601,341,348,809,16.44317285,56.07328571,35.48088682,22.70450547,45.73210265,20.2267119,46.25348696,55.23098236
1815708,Freelancers,0.114388649,-1.566492301,0.673632006,1.019608567,-0.944257401,-0.24202209,-1.183933283,1.662144614,0.132973944,22.710655,-21.702633,4.6,Jessy Terrero,L. Philippe Casseus,50 Cent & Robert De Niro & Forest Whitaker,Action & Crime & Drama & Mystery,2013,69,102,57,111,83,72,55,158,37.88053223,26.07313196,62.69901002,66.5813341,23.67620823,27.95596516,35.61109407,63.22318276
1815862,After Earth,0.294170849,-0.472659827,0.682725379,0.890965203,-0.79175078,0.249615608,-0.807048695,-0.64761812,0.124888903,28.75832,-0.26077822,4.9,M. Night Shyamalan,Gary Whitta & M. Night Shyamalan,Jaden Smith & David Denman & Will Smith,Action & Adventure & Sci-Fi,2013,3933,6379,3111,5849,4707,4341,3181,6477,40.61580055,41.24943891,62.83931936,64.30190963,26.42816071,34.51825039,39.60165902,27.92034652
1817273,The Place Beyond the Pines,-0.075335629,-0.591699232,-0.135376169,0.231173579,-0.739672152,-0.339913819,-0.298807081,0.734801696,0.120443964,16.626528,-12.429291,7.3,Derek Cianfrance,Derek Cianfrance & Ben Coccio,Ryan Gosling & Bradley Cooper & Eva Mendes,Crime & Drama & Thriller,2013,1891,3332,1299,2623,2528,2032,1819,4105,34.99400171,39.59783448,50.21614027,52.61109918,27.36790948,26.64932523,44.98307082,49.04950393
1821694,RED 2,-0.200931775,1.27825517,-1.417879698,0.109850694,0.188686831,-0.8844124,0.363906127,-0.701394865,0.122657414,-22.097298,-6.6611123,6.7,Dean Parisot,Jon Hoeber & Erich Hoeber,Bruce Willis & Helen Mirren & John Malkovich,Action & Comedy & Crime & Thriller,2013,892,1994,437,1243,1533,872,974,1664,33.08313868,65.54239423,30.42731117,50.46138586,44.11996776,19.38146314,52.00007333,27.09841292
1826590,About Last Night,-1.083105821,1.807048693,-1.280174352,-1.641306445,1.444462871,-1.283456837,0.060534784,1.565542931,0.098858101,-50.515274,-13.872253,6.1,Steve Pink,Leslye Headland & Tim Kazurinsky,Kevin Hart & Michael Ealy & Regina Hall,Comedy & Romance,2014,132,415,90,158,383,155,185,436,19.66143885,72.87910529,32.55208314,19.43273164,66.78020352,14.05509491,48.78788826,61.74670496
1827354,Airborne,0.653094319,0.653432819,0.94399899,0.358482534,-1.423116898,0.246147983,-0.036774239,-1.45747173,0.128536116,23.801167,15.241178,3.9,Dominic Burns,Paul Chronnell,Craig Conway & Simon Phillips & Gemma Atkinson,Comedy & Horror & Thriller,2013,83,140,65,99,76,84,69,111,46.07658586,56.87333748,66.87073036,54.86687936,15.03528122,34.47196519,47.75755169,15.54239577
1833844,Berberian Sound Studio,0.605181742,-0.717912948,0.52678092,0.530873754,-0.969381644,0.146990522,0.27105497,-1.479734327,0.116608008,29.698948,6.131762,6.2,Peter Strickland,Peter Strickland,Toby Jones & Antonio Mancino & Guido Adorni,Drama & Horror & Thriller,2012,308,450,216,388,326,309,270,415,45.34762741,37.84669056,60.43312071,57.92146962,23.22284612,33.14843052,51.01693795,15.20213018
1836808,Great Expectations,0.059739606,-0.132603395,-0.3473284,-0.05086968,0.934597741,-1.065195349,0.946414393,1.804508946,0.110507825,-26.770132,-28.195724,6.4,Mike Newell,David Nicholls & Charles Dickens,Toby Irvine & Ralph Fiennes & Jason Flemyng,Drama & Romance,2013,53,95,33,66,98,46,58,125,37.04908286,45.96752957,46.94575046,47.61359065,57.57978587,16.96840718,58.16784231,65.39910526
1836944,The Baytown Outlaws,0.805891956,-0.261645915,-0.302853664,0.495699932,-0.601421761,-0.727645189,-0.472500712,0.731462922,0.129699248,15.138293,-12.752898,6.3,Barry Battles,Barry Battles & Griffin Hood,Billy Bob Thornton & Eva Longoria & Thomas Brodie-Sangster,Action & Comedy & Crime,2013,114,168,60,136,127,90,86,199,48.40130175,44.17713759,47.63198868,57.29822666,29.86261104,21.47396165,43.14395154,48.99847349
1837709,Winter`s Tale,-0.203337988,0.929858499,0.379322079,0.368233329,1.104783378,0.25776594,1.800663939,0.226899108,0.125778213,-6.4342628,-23.239737,6.2,Akiva Goldsman,Akiva Goldsman & Mark Helprin,Colin Farrell & Jessica Brown Findlay & Russell Crowe,Drama & Fantasy & Mystery & Romance,2014,567,1225,469,844,1162,716,737,1199,33.04652972,60.70858745,58.15785384,55.03965314,60.65075277,34.62703944,67.21288795,41.28662784
1838544,Gone,0.195274218,-0.381244686,-0.756761627,1.635492861,-1.495164146,0.373447365,0.557288008,-0.161705953,0.126777298,22.834675,-2.8182707,5.9,Heitor Dhalia,Allison Burnett,Amanda Seyfried & Jennifer Carpenter & Wes Bentley,Drama & Mystery & Thriller,2012,508,854,271,935,508,589,511,917,39.11115313,42.51777228,40.62825973,77.49415305,13.73520257,36.17113281,54.04765761,35.34711699
1838722,Truth or Die,1.859511488,0.209263109,1.412676062,1.136260792,-0.985382981,0.396667089,2.407967892,0.143324102,0.134116636,42.077362,28.764463,5.6,Robert Heath,Matthew McGuchan,Tom Kane & Liam Boyle & Jack Gordon,Horror & Mystery,2012,212,267,149,241,173,173,185,279,64.43143226,50.71073396,74.10234436,68.64828827,22.93410509,36.4810652,73.64320095,40.00925216
1839492,Ruby Sparks,-1.489193379,0.063604216,-1.319891756,-1.341997974,1.220839843,-0.932654278,-0.463851251,1.238605461,0.111520807,-43.850605,-1.1650683,7.2,Jonathan Dayton & Valerie Faris,Zoe Kazan,Paul Dano & Zoe Kazan & Annette Bening,Comedy & Drama & Fantasy & Romance,2012,267,832,213,408,883,408,411,1007,13.48308286,48.68979921,31.93924981,24.73616151,62.74496923,18.73753985,43.23553457,56.74973285
1839654,The Magic of Belle Isle,-1.595340599,1.389053072,-1.442096478,-0.946333621,1.577367937,-0.209652155,0.736131527,1.285726497,0.114302762,-46.58401,-22.142298,7,Rob Reiner,Guy Thomas,Morgan Freeman & Virginia Madsen & Madeline Carroll,Comedy & Drama,2012,115,432,93,204,424,219,219,458,11.86812249,67.07965245,30.05365004,31.74691577,69.17844972,28.38803281,55.94130543,57.46993938
1840309,Divergent,-0.346206883,0.094563243,-0.823172936,0.179623888,-0.346714441,-0.59526074,-0.312062566,-0.047400388,0.114943958,-3.0358014,-0.6682565,6.7,Neil Burger,Evan Daugherty & Vanessa Taylor,Shailene Woodley & Theo James & Kate Winslet,Adventure & Mystery & Sci-Fi,2014,3031,6248,1842,4485,4826,3319,3145,6451,30.87287313,49.11933819,39.60354361,51.69769314,34.45875536,23.24100375,44.84271784,37.09418417
1840417,The Words,-0.554374413,0.161755623,-1.275712871,-1.185668723,0.097544561,-0.117339492,0.035774753,0.338170373,0.116395355,-28.319445,3.132045,7.1,Brian Klugman & Lee Sternthal,Brian Klugman & Lee Sternthal,Bradley Cooper & Dennis Quaid & Olivia Wilde,Drama & Mystery & Romance & Thriller,2012,537,1189,305,600,1007,698,624,1280,27.70574063,50.05159447,32.62092311,27.50615064,42.47532314,29.62020444,48.52572177,42.98731821
1848902,Game Change,-0.356320254,-1.478814973,-0.817487975,-1.128148001,-1.340605908,-0.950171932,-2.295654563,0.899574293,0.118913264,-23.569086,18.115515,7.4,Jay Roach,Danny Strong & Mark Halperin,Ed Harris & Julianne Moore & Woody Harrelson,Biography & Drama & History,2012,511,872,312,545,625,514,379,1226,30.71900483,27.2896053,39.69126167,28.52535708,16.52417608,18.50371758,23.83986193,51.56791845
1853728,Django Unchained,1.647795144,0.132348409,0.459477832,1.079078527,-0.122950527,1.21617779,-0.320726664,-0.386268286,0.123378419,30.319273,12.586334,8.5,Quentin Tarantino,Quentin Tarantino,Jamie Foxx & Christoph Waltz & Leonardo DiCaprio,Drama & Western,2012,10404,13507,5760,12119,10937,10215,6762,13272,61.21030686,49.643586,59.39464458,67.63507897,38.49653191,47.41973607,44.75097983,31.9148652
1854564,Percy Jackson: Sea of Monsters,-0.204374923,0.910209857,0.250653057,0.055773461,0.500275926,-0.453465374,-0.132021142,0.26585549,0.114519463,-13.377367,-19.058348,5.9,Thor Freudenthal,Marc Guggenheim & Rick Riordan,Logan Lerman & Alexandra Daddario & Brandon T. Jackson,Adventure & Family & Fantasy,2013,931,2008,742,1281,1706,1011,951,1979,33.03075343,60.43597367,56.17251092,49.50319443,49.74253272,25.13366097,46.74904944,41.88204431
1855199,End of Watch,0.326517875,-1.49313986,-0.883062288,1.327616323,-1.076011121,-1.249095726,-0.96220299,1.971967762,0.131580395,22.989649,-20.50199,7.7,David Ayer,David Ayer,Jake Gyllenhaal & Michael Pe?a & Anna Kendrick,Crime & Drama & Thriller,2012,1962,2775,976,3232,2155,1512,1536,4397,41.10793934,27.0908556,38.67946025,72.03890609,21.29873783,14.51374039,37.95883968,67.95857644
1855325,Resident Evil: Retribution,0.662183545,-0.053140604,0.458383546,0.595306165,-0.988897626,-0.101937116,-0.586183429,-0.714271797,0.113395419,27.941187,0.60547113,5.4,Paul W.S. Anderson,Paul W.S. Anderson,Milla Jovovich & Sienna Guillory & Michelle Rodriguez,Action & Horror & Sci-Fi & Thriller,2012,2283,3559,1549,2885,2372,2147,1749,3410,46.21487247,47.07003085,59.37775992,59.06314387,22.870684,29.82579239,41.94024547,26.90159953
1855401,Tim and Eric`s Billion Dollar Movie,0.340443906,-0.498143216,1.147707324,-0.293845467,-0.258496189,-0.242334711,-0.419589954,-0.365095627,0.114151828,9.967366,8.621608,5.3,Tim Heidecker & Eric Wareheim,Tim Heidecker & Eric Wareheim,Tim Heidecker & Eric Wareheim & Robert Loggia,Comedy,2012,401,641,359,437,541,395,340,679,41.31981478,40.89587129,70.01391813,43.30831644,36.05063667,27.95179235,43.70418621,32.238472
1859650,To Rome with Love,-0.942616842,0.442876673,-0.564555885,-1.238588594,1.221253771,-0.473434921,0.635043196,0.210002391,0.114243161,-31.085617,-24.378893,6.3,Woody Allen,Woody Allen,Woody Allen & Pen?lope Cruz & Jesse Eisenberg,Comedy & Romance,2012,586,1526,467,737,1554,803,841,1568,21.79888658,53.95199004,43.59396431,26.56846645,62.75243848,24.86711131,54.87095243,41.02837534
1862079,Safety Not Guaranteed,-1.888840013,2.700673168,-2.686553664,-1.065806236,0.172139021,-1.46677055,-0.492824117,0.051610221,0.128848211,-57.397213,-13.917406,7,Colin Trevorrow,Derek Connolly,Aubrey Plaza & Mark Duplass & Jake Johnson,Comedy & Drama & Romance,2013,240,1181,157,480,794,386,449,958,7.402721299,85.27763948,10.85187007,29.62998728,43.82136573,11.6082588,42.92876134,38.60748043
1865567,Wrong Turn 4: Bloody Beginnings,1.625691505,-0.639809873,2.058268487,2.004220919,-1.280420412,2.377079165,-0.405801684,-1.669010954,0.138583522,53.62531,18.280653,4.5,Declan O`Brien,Declan O`Brien & Alan B. McElroy,Jennifer Pudavick & Tenika Davis & Kaitlyn Leeb,Horror,2011,785,936,695,1160,614,923,506,829,60.87401448,38.93032655,84.06373462,84.02762463,17.61021172,62.91522385,43.85018047,12.30919157
1866249,The Sessions,-1.430108582,-0.291814638,-1.076377405,-1.011614707,0.69588029,-0.373047253,-1.335572382,2.574121888,0.133700524,-38.269005,14.416966,7.2,Ben Lewin,Ben Lewin & Mark O`Brien,John Hawkes & Helen Hunt & William H. Macy,Biography & Comedy & Drama & Romance,2012,458,1335,382,741,1342,780,598,1934,14.38201931,43.75856362,35.6966382,30.59020391,53.27217564,26.20706654,34.00549466,77.16201028
1867093,The Samaritan,-0.239902598,0.1297469,-0.952740985,0.530571025,-0.489944417,-0.118969426,0.210483012,0.001004899,0.117424976,2.850081,-1.0491207,5.6,David Weaver,Elan Mastai & David Weaver,Samuel L. Jackson & Luke Kirby & Ruth Negga,Crime & Drama & Thriller,2012,171,343,97,268,255,202,185,355,32.49022315,49.60749154,37.60432884,57.91610558,31.87419816,29.5984484,50.37558424,37.83401943
1869716,The East,0.319171765,-1.365007477,0.030984672,0.332894469,-1.049550577,-0.933700862,-1.191706984,0.916633357,0.122592959,20.962616,-19.045885,6.9,Zal Batmanglij,Zal Batmanglij & Brit Marling,Brit Marling & Alexander Skarsg?rd & Ellen Page,Drama & Thriller,2013,589,849,383,756,653,495,445,1178,40.9961731,28.86861993,52.78306206,54.41348587,21.77621324,18.72357025,35.52878384,51.8286523
1870529,Won`t Back Down,-0.402758882,-0.978522617,-1.51704843,-0.839915038,-0.379150294,-0.52388259,-1.008139705,3.154062975,0.156461126,-37.1372,15.383407,6.4,Daniel Barnz,Brin Hill & Daniel Barnz,Viola Davis & Maggie Gyllenhaal & Holly Hunter,Drama,2012,196,362,99,228,315,222,186,602,30.01247154,34.23087879,28.89715313,33.63254063,33.87345666,24.19374554,37.47244822,86.02593595
1872181,The Amazing Spider-Man 2,-0.093009131,0.203651409,0.237380304,0.661544565,-0.128425658,-0.001312318,0.045311923,-0.445834714,0.112873569,8.17086,2.5414398,6.8,Marc Webb,Alex Kurtzman & Roberto Orci,Andrew Garfield & Emma Stone & Jamie Foxx,Action & Adventure & Fantasy & Sci-Fi,2014,4276,8295,3290,6645,6656,4967,4339,8021,34.72511096,50.63287481,55.96771442,60.23681833,38.39773424,31.1689128,48.62670413,31.00444103
1872818,Liberal Arts,-1.281157257,0.976929796,-1.802394372,-1.281786616,0.994771041,-0.561974646,-0.141512915,1.252492434,0.114210858,-45.815033,-0.8211387,6.7,Josh Radnor,Harold Manning & Josh Radnor,Josh Radnor & Elizabeth Olsen & Zac Efron,Comedy & Drama,2012,232,728,147,329,674,355,342,801,16.64821607,61.36167508,24.49430982,25.80304315,58.66560143,23.68530012,46.64854775,56.96198389
1876277,Into the White,1.613104746,-2.276974856,-0.708141442,1.429492746,-0.752215745,-0.073092539,-1.118218803,0.349056736,0.124526621,41.44705,-10.903932,7.2,Petter N?ss,Ole Meldgaard & Dave Mango,Florian Lukas & David Kross & Lachlan Nieboer,Biography & Drama & History & War,2013,121,116,48,155,110,94,70,171,60.6825152,16.21558833,41.37846158,73.84404867,27.14156276,30.21080424,36.30689833,43.15370739
1876451,Sparkle,-0.496166434,0.942125679,-1.591412405,-1.143777603,1.26608028,1.089601696,-0.307067413,0.110330819,0.109217133,-35.72764,-32.445644,5.7,Salim Akil,Mara Brock Akil & Joel Schumacher,Jordin Sparks & Carmen Ejogo & Whitney Houston,Drama & Music,2012,230,543,117,255,529,369,250,523,28.59133688,60.87878763,27.74972862,28.24841703,63.56132416,45.73022278,44.895608,39.50497679
1876547,Zombie Apocalypse,0.871398378,-1.197437006,0.924309823,1.298510484,-0.906173987,0.600512963,-0.130898049,-1.155232918,0.12244898,40.391605,4.4202423,4,Nick Lyon,Craig Engler & Brooks Peck,Ving Rhames & Taryn Manning & Johnny Pacar,Action & Horror & Sci-Fi,2011,352,456,261,507,357,363,275,470,49.39793901,31.19356546,66.56692958,71.52318139,24.36341607,39.20196065,46.76094108,20.16186908
1885265,Good Deeds,-0.753057814,0.713679086,-0.644281466,-0.977200516,0.947074788,0.239332023,-0.701113128,1.303059279,0.107893032,-29.157331,-3.9176302,5.4,Tyler Perry,Tyler Perry,Tyler Perry & Gabrielle Union & Thandie Newton,Comedy & Drama & Romance,2012,140,351,102,176,331,209,156,399,24.68290293,57.70922037,42.36381105,31.199987,57.80493177,34.38098708,40.72333599,57.73485679
1886493,Catch .44,0.982406882,-0.636523367,0.652252857,0.490463476,-1.106625373,0.358516073,-1.654130334,-1.304118008,0.1131427,38.9849,-1.4194698,4.6,Aaron Harvey,Aaron Harvey,Malin Akerman & Nikki Reed & Deborah Ann Woll,Action & Crime & Drama & Thriller,2012,157,213,105,180,147,151,94,200,51.08686064,38.97592496,62.36913311,57.2054422,20.74630957,35.97183281,30.6325093,17.88628212
1899353,The Raid: Redemption,2.52757408,-1.59239856,-0.372288376,1.302897982,-1.369126241,-0.419196135,0.313514004,-1.537288334,0.143036729,40.89735,-2.7599707,7.6,Gareth Evans,Gareth Evans,Iko Uwais & Ananda George & Ray Sahetapy,Action & Crime & Thriller,2012,3060,2761,1142,3239,1992,1880,1865,2824,74.59556666,25.71369727,46.56062193,71.60092322,16.00953218,25.59108016,51.46650671,14.32246419
1904996,Parker,1.265112681,-0.298245203,0.221564125,0.731558204,-0.803337495,0.234551229,1.051724821,-0.270247544,0.13174858,26.745527,10.489585,6.2,Taylor Hackford,John J. McLaughlin & Donald E. Westlake,Jason Statham & Jennifer Lopez & Michael Chiklis,Action & Crime & Romance & Thriller,2013,1046,1393,582,1202,1004,926,878,1460,55.38804405,43.66934316,55.72367325,61.47738603,26.21908068,34.31717396,59.28290012,33.68814746
1905041,Fast & Furious 6,-0.021609538,-0.078270763,-0.619237844,0.041096795,-0.689668102,-1.155811682,-0.36028546,-0.266040128,0.119457335,-4.509276,1.4671029,7.2,Justin Lin,Chris Morgan & Gary Scott Thompson,Vin Diesel & Paul Walker & Dwayne Johnson,Action & Crime & Thriller,2013,2114,3897,1243,2754,2821,1830,1986,3985,35.81140896,46.72136412,42.75023021,49.24313942,28.27022289,15.75887783,44.33211965,33.75245437
1907668,Flight,-0.300264272,-1.464636115,-0.099426668,0.481375451,-1.218245514,0.859528698,-0.190910825,0.162237909,0.129460142,15.000514,-9.581152,7.3,Robert Zemeckis,John Gatins,Denzel Washington & Nadine Velazquez & Don Cheadle,Drama & Thriller,2012,2647,4451,1959,4170,3304,3846,2757,5710,31.57185985,27.48632893,50.77083546,57.044412,18.73214572,42.65925274,46.12550815,40.29833425
1907779,The Dinosaur Project,-6.15E-05,0.592498219,0.530561217,1.788486258,-0.987640026,0.513055748,-0.495970958,-1.720425119,0.123751971,33.177284,19.056185,4.7,Sid Bennett,Sid Bennett & Jay Basu,Richard Dillane & Peter Brooke & Matt Kane,Adventure & Sci-Fi,2013,71,140,58,143,87,89,65,107,36.13924863,56.02790437,60.49145011,80.20503438,22.89337715,38.03459859,42.89544166,11.52336807
1911644,The Call,0.429589148,0.363610311,-0.043004225,1.002963167,-0.927568879,0.466647011,2.161586828,-0.214973451,0.11800917,33.54188,30.810394,6.7,Brad Anderson,Richard D`Ovidio & Richard D`Ovidio,Halle Berry & Evie Thompson & Abigail Breslin,Crime & Thriller,2013,1403,2419,869,2076,1566,1562,1606,2372,42.67610119,52.8522141,51.64142494,66.28639521,23.97734938,37.41514372,71.03444573,34.53296681
1912398,God Bless America,1.842447918,-2.17239922,1.064328203,0.950993307,-1.414457787,1.184066927,-1.374653862,-1.124029128,0.132161645,47.31315,-2.3383741,7.3,Bobcat Goldthwait,Bobcat Goldthwait,Joel Murray & Tara Lynne Barr & Mackenzie Brooke Smith,Comedy & Crime,2012,1248,1165,795,1358,900,1176,663,1381,64.17182123,17.66651614,68.72739132,65.3655442,15.19153321,46.99112647,33.59168845,20.63879352
1915581,Magic Mike,-0.794876479,0.902801455,-0.627537002,-1.333092354,0.634608318,-0.494790322,-0.045511494,0.553000277,0.11304656,-31.192564,-7.7712073,6.1,Steven Soderbergh,Reid Carolin,Channing Tatum & Alex Pettyfer & Olivia Munn,Comedy & Drama,2012,1057,2741,785,1232,2392,1368,1315,2801,24.04665935,60.33318628,42.62217551,24.89395969,52.16653476,24.58206352,47.66503906,46.27081778
1920849,Bachelorette,0.532765305,-0.199255184,1.364143787,-0.232035403,0.783911829,0.436930569,-0.88517998,0.701194823,0.120931938,2.319336,13.38394,5.3,Leslye Headland,Leslye Headland & Leslye Headland,Kirsten Dunst & Isla Fisher & Lizzy Caplan,Comedy & Romance,2012,512,809,466,541,818,553,386,948,44.24585879,45.0427737,73.35349893,44.40352546,54.86068772,37.01849438,38.77438197,48.53585034
1921070,Pusher,0.510891254,0.363129852,0.161787061,0.535567983,-0.561670854,0.722372766,0.203461216,0.466830543,0.12257886,11.3387375,18.770067,5.5,Luis Prieto,Matthew Read,Richard Coyle & Bronson Webb & Agyness Deyn,Crime & Thriller,2012,152,257,98,196,183,174,135,275,43.91305945,52.845548,54.8013225,58.0046464,30.57990847,40.82852179,50.30123539,44.95378379
1922777,Sinister,2.205716828,0.248522779,1.981508124,1.849425682,-0.888800401,1.907374876,3.924656989,-1.634463441,0.126723209,47.95325,32.169903,6.8,Scott Derrickson,Scott Derrickson & C. Robert Cargill,Ethan Hawke & Juliet Rylance & James Ransone,Horror & Mystery,2012,4242,5051,3312,5436,3346,4204,4034,4063,69.69871956,51.25543968,82.87933422,81.28481659,24.67691906,56.64570154,89.70235153,12.83722209
1924394,The Angels` Share,0.695673748,-0.280730445,-0.392950014,0.23864145,0.139482832,-0.465010522,0.263081492,0.211056433,0.13482552,8.307025,-11.248354,7,Ken Loach,Paul Laverty,Paul Brannigan & John Henshaw & Roger Allam,Comedy & Crime & Drama,2012,274,413,144,314,371,236,235,460,46.72440396,43.91235053,46.24181608,52.74342197,43.23209112,24.97955855,50.93251242,41.04448551
1924429,Trance,0.228145786,-0.219297357,-0.104219653,-0.026980409,-0.858305767,0.178911022,0.158086944,-1.494822207,0.115714076,17.020739,2.8096561,7,Danny Boyle,Joe Ahearne & John Hodge,James McAvoy & Rosario Dawson & Vincent Cassel,Crime & Drama & Mystery & Thriller,2013,1135,1928,726,1361,1357,1256,1074,1672,39.61127249,44.76469988,50.69688045,48.0368833,25.22718883,33.5744992,49.82079925,14.97152425
1928330,Bad Ass,0.839529674,0.157859467,0.402709352,0.573155097,-0.224487007,0.00663802,-0.297838533,-0.157313369,0.127268113,20.32657,5.7955933,5.5,Craig Moss,Craig Moss & Elliot Tishman,Danny Trejo & Charles S. Dutton & Ron Perlman,Action & Comedy & Crime & Thriller,2012,371,569,238,448,449,343,285,575,48.91307757,49.9975375,58.5187158,58.67065035,36.66432576,31.27503237,44.9933261,35.41425405
1931435,The Big Wedding,-0.474617095,0.756884193,0.753857977,-0.578414674,0.470900034,-0.182793625,-0.098816539,0.494371112,0.118330755,-15.223844,-17.894714,5.6,Justin Zackham,Justin Zackham & Jean-St?phane Bron,Robert De Niro & Diane Keaton & Katherine Heigl,Comedy,2013,392,902,392,498,774,490,436,929,28.91919595,58.30866678,63.93688423,38.26605077,49.21245043,28.7465353,47.10062955,45.37471889
1931533,Seven Psychopaths,0.731040486,-0.774964065,0.272068535,0.3905901,-0.134614727,0.329273373,0.55050081,-0.738880189,0.116029222,22.501719,6.02035,7.2,Martin McDonagh,Martin McDonagh,Colin Farrell & Woody Harrelson & Sam Rockwell,Comedy & Crime,2012,1511,2130,956,1785,1912,1527,1335,2214,47.2624857,37.05513857,56.50294841,55.43579149,38.28605369,35.58150688,53.97579276,26.52548037
1935179,Mud,-0.582975512,0.321590006,0.652322051,-0.343367283,0.607024989,-0.653571485,-0.316896867,0.544077352,0.125044071,-17.494898,-15.995769,7.4,Jeff Nichols,Jeff Nichols,Matthew McConaughey & Tye Sheridan & Jacob Lofland,Drama,2013,1081,2458,1086,1508,2268,1256,1206,2667,27.27059365,52.26920614,62.37020076,42.43084218,51.66879892,22.46268318,44.79153084,46.13443816
1935896,The ABCs of Death,1.117239577,0.452423423,2.383204493,1.069163141,-0.829443407,1.181331981,1.633808488,-1.388950295,0.126877241,44.629284,24.627073,4.7,Kaare Andrews & Angela Bettis,Ant Timpson & Nacho Vigalondo,Ingrid Bols? Berdal & Iv?n Gonz?lez & Kyra Zagorsky,Comedy & Horror,2013,514,767,553,663,505,557,476,628,53.1382517,54.0844458,89.07744643,67.4593888,25.74800454,46.95462093,65.44617332,16.58968992
1935902,The Brass Teapot,1.375890913,2.612806165,-0.169467696,0.005763288,1.229950285,0.349665997,3.644284106,0.384134172,0.12014197,-42.123997,-34.39921,6.4,Ramaa Mosley,Tim Macy & Ramaa Mosley,Juno Temple & Michael Angarano & Alexis Bledel,Comedy & Fantasy & Thriller,2013,140,244,68,131,202,124,151,208,57.07346223,84.0585345,49.69011334,48.617067,62.9093654,35.85370369,86.73368092,43.68983734
1937264,Now Is Good,0.518449116,1.316458769,1.342362169,0.813426257,1.160220776,2.58198356,1.390844453,0.845015293,0.122858431,15.627459,31.378477,7.2,Ol Parker,Jenny Downham & Ol Parker,Dakota Fanning & Josef Altin & Jeremy Irvine,Drama & Romance,2012,281,523,255,388,482,429,289,531,44.02804735,66.07244755,73.01741198,62.92800143,61.65110989,65.65024822,62.8735986,50.73402871
1939659,Carrie,0.946825983,-0.13077163,0.814096351,0.896832715,-0.367270301,1.354431531,0.377166349,-0.253833559,0.118550054,31.431675,15.688285,5.9,Kimberly Peirce,Lawrence D. Cohen & Roberto Aguirre-Sacasa,Chlo? Grace Moretz & Julianne Moore & Gabriella Wilde,Drama & Fantasy & Horror,2013,2541,3686,1795,3253,2906,2937,2093,3798,50.54552059,45.99294427,64.86635293,64.40587573,34.08782884,49.26512035,52.14047646,33.93902181
