movie_id,movieTitle,anticipation,joy,trust,anger,fear,disgust,sadness,surprise,Total,x,y,movie_rating,movie_directors,movie_writers,movie_stars,movie_genres,release_year,anticipation-orig,joy-orig,trust-orig,anger-orig,fear-orig,disgust-orig,sadness-orig,surprise-orig,anticipation-per,joy-per,trust-per,anger-per,fear-per,disgust-per,sadness-per,surprise-per,anger-Percentile,anticipation-Percentile,disgust-Percentile,fear-Percentile,joy-Percentile,sadness-Percentile,surprise-Percentile,trust-Percentile
1135084,Takers,-0.410174057,-1.082871824,0.016387767,0.68151982,0.924155941,0.530064489,-0.378300389,-0.29653182,0.128801228,23.532612,-5.0297613,6.2,John Luessenhop,Peter Allen & Gabriel Casseus,Chris Brown & Hayden Christensen & Matt Dillon,Action & Crime & Thriller,2010,1205,815,1329,809,1106,558,713,644,42.11639362,21.17493778,38.06913399,46.50906123,64.89001443,60.48378568,26.1369487,45.00716196,75.22,34.08,70.2,82.23,13.94,35.26,38.34,50.65
1135092,The Limits of Control,0.093087045,-0.637822068,-0.76065285,-1.112842676,-1.143142796,-1.009106183,-0.573191261,-0.53545803,0.109220882,-13.209034,1.455074,6.2,Jim Jarmusch,Jim Jarmusch,Isaach De Bankol? & Alex Descas & Jean-Fran?ois St?venin,Crime & Drama & Mystery & Thriller,2009,895,644,838,335,460,250,478,436,49.09885679,29.20577455,26.19270304,19.2090121,28.25966514,36.73462266,23.53558291,42.47734092,13.29,53.71,15.65,12.65,26.18,28.33,29.62,22.34
1135487,Duplicity,0.544423257,-0.200841143,0.114906532,-0.724184064,-0.829509111,-1.066970666,-1.070557089,-0.409839457,0.115217211,-29.274593,7.050647,6.2,Tony Gilroy,Tony Gilroy,Julia Roberts & Clive Owen & Tom Wilkinson,Crime & Romance & Thriller,2009,1644,1251,1651,674,871,430,738,777,55.36089147,37.09101082,39.57491282,25.1221981,33.81692265,35.84178271,16.8968397,43.80742735,23.45,70.69,14.3,20.34,42.04,14.22,34.1,54.57
1135503,Julie & Julia,0.928885763,1.400426457,1.311479763,-1.444610461,-1.784067849,-1.792456666,-1.633667686,-0.529885943,0.110970469,-50.963947,-10.862889,7,Nora Ephron,Nora Ephron & Julie Powell,Amy Adams & Meryl Streep & Chris Messina,Biography & Drama & Romance,2009,2860,2854,3183,854,1144,582,1048,1276,60.69509129,65.98557495,57.86355701,14.16138273,16.90315041,24.64764707,9.380548004,42.53633982,7.43,82.35,3.65,3.72,91.93,5.12,29.81,90.52
1135985,Sex Drive,0.062108635,0.787635444,0.436122089,-0.811952102,-0.853137153,0.072386484,-0.94846702,1.035472046,0.115195648,-28.550007,-21.953455,6.6,Sean Anders,Sean Anders & John Morris,Josh Zuckerman & Clark Duke & Amanda Crew,Adventure & Comedy & Romance,2008,737,724,812,309,409,283,360,445,48.66904887,54.92787964,44.48443017,23.78686494,33.39825872,53.42188556,18.52647442,59.11081096,20.84,52.48,52.89,19.68,78.45,17.14,84.98,66.86
1138489,Personal Effects,-0.288092516,-0.554836813,-0.375886576,-0.13318271,0.17530517,-0.150974856,1.573682008,-0.379617229,0.125969594,3.242481,21.875206,6.3,David Hollander,David Hollander & Rick Moody,Michelle Pfeiffer & Ashton Kutcher & Kathy Bates,Drama,2009,219,168,226,118,164,82,184,114,43.81020596,30.70322741,32.07354116,34.11389629,51.62117001,49.97545496,52.19163346,44.12742919,44.7,38.66,44,56.96,28.95,94.22,35.21,35.35
1139282,Stolen,0.37758995,-0.772922351,-0.718523968,-0.716456246,0.612040311,-0.050714693,1.435939374,0.155063812,0.138676845,17.42008,24.536465,6.1,Anders Anderson,Glenn Taranto,Jon Hamm & Josh Lucas & Rhona Mitra,Crime & Drama & Mystery & Thriller,2009,380,256,347,159,295,136,290,198,53.04617369,26.76791606,26.83660857,25.23977179,59.35965525,51.52245362,50.35307133,49.78878944,23.69,64.71,47.98,72.97,21.98,92.45,56.16,23.62
1139328,The Ghost Writer,-1.020353426,-1.342648723,-0.934960106,-0.317739133,0.625572284,-0.729594965,-0.568557952,0.1595512,0.124805832,18.133139,-5.4042068,7.2,Roman Polanski,Robert Harris & Roman Polanski,Ewan McGregor & Pierce Brosnan & Olivia Williams,Mystery & Thriller,2010,3034,2047,3160,1694,2782,1049,1851,1862,33.65049997,16.48731387,23.52855905,31.30599129,59.59942752,41.04743708,23.59742742,49.83630322,37.53,15.38,23.28,73.42,8.97,28.48,56.34,17.49
1139668,The Unborn,-0.41052177,-0.987574534,-1.780228402,1.600439673,1.646170564,1.864376735,1.644583514,1.675676031,0.129002651,50.504463,25.225737,4.8,David S. Goyer,David S. Goyer,Odette Annable & Gary Oldman & Cam Gigandet,Drama & Horror & Mystery & Thriller,2009,2018,1402,1707,1639,2223,1378,1739,1386,42.1115693,22.89455893,10.60932375,60.48982441,77.68335067,81.07201518,53.1380131,65.88947918,94.52,34.07,96.89,95.01,16.17,95,95.31,3.75
1139797,Let the Right One In,-1.146674753,-0.226969041,-0.780498127,1.681989007,1.433236589,1.739103372,0.546638852,0.425288104,0.133239124,42.64757,10.941172,8,Tomas Alfredson,John Ajvide Lindqvist & John Ajvide Lindqvist,K?re Hedebrant & Lina Leandersson & Per Ragnar,Drama & Horror & Romance,2008,4488,4134,4859,4052,5129,3235,3514,2900,31.897863,36.61953795,25.88938419,61.73054407,73.9103856,79.13906676,38.48285939,52.65000377,95.37,12.58,95.9,92.41,41.02,70.77,66.47,21.75
1142433,Post Grad,0.804827534,0.552435927,0.276965859,-0.702542366,-0.979333395,-0.993542391,-0.864060181,-0.604463809,0.114032932,-31.874458,-0.63365394,5.3,Vicky Jenson,Kelly Fremon,Alexis Bledel & Michael Keaton & Carol Burnett,Comedy & Romance,2009,423,367,422,170,210,110,195,189,58.97385353,50.68374984,42.05185723,25.45146235,31.16219464,36.97476952,19.65312063,41.74668742,24.12,78.95,16.02,16.37,70.97,19.38,27.28,60.91
1142800,Madea Goes to Jail,-0.130295722,-0.16894253,0.269868789,0.299433432,0.065668765,0.559358165,0.85376256,-0.785227459,0.112740741,1.2362628,14.999534,4.1,Tyler Perry,Tyler Perry,Tyler Perry & Keshia Knight Pulliam & Derek Luke,Comedy & Crime & Drama,2009,418,345,461,248,299,189,306,201,45.99954722,37.66661512,41.94338432,40.6958673,49.67852876,60.93578252,42.58228744,39.83270869,61.77,44.82,71.2,52.62,43.29,80.34,21.62,60.64
1142977,Frankenweenie,0.022748283,0.833776414,-0.520607735,-0.994193867,-0.666979756,-0.318131725,-0.158838902,0.683765573,0.122926078,-20.33914,-18.524982,7,Tim Burton,Leonard Ripps & Tim Burton,Winona Ryder & Catherine O`Hara & Martin Short,Animation & Comedy & Family & Horror & Sci-Fi,2012,1650,1642,1611,651,964,568,975,958,48.12294624,55.76048452,29.86159649,21.01417596,36.6967711,47.39625059,29.06627832,55.3868393,16.01,50.91,37.52,25.24,79.78,43.69,75.29,30.13
1142988,The Ugly Truth,0.067791205,0.742088327,1.305848549,-0.692263344,-1.252249715,0.135926119,-1.120371585,-1.353799332,0.122589499,-37.54466,10.041702,6.5,Robert Luketic,Nicole Eastman & Karen McCullah,Katherine Heigl & Gerard Butler & Bree Turner,Comedy & Romance,2009,1430,1392,1743,624,717,559,667,613,48.7478913,54.10599073,57.7774885,25.60785093,26.32640582,54.40229219,16.23192541,33.81250235,24.44,52.7,55.41,10.52,77.1,13.13,8.79,90.42
1144884,The Final Destination,1.819640225,-1.04890775,-1.415925484,1.617006998,2.051153989,2.12259374,3.088189833,3.579853043,0.127519827,48.289406,33.78874,5.2,David R. Ellis,Eric Bress & Jeffrey Reddick,Nick Zano & Krista Allen & Andrew Fiscella,Horror,2009,3486,1886,2480,2250,3370,2033,2912,2303,73.05380568,21.78781293,16.1773962,60.7418854,84.85922904,85.05626323,72.40699197,86.05146587,94.71,96.56,98.31,97.99,14.71,99.9,99.98,7.84
1147684,Forget Me Not,0.130669276,-1.12169246,-1.024664878,1.023017393,2.232422383,1.406283591,1.473120053,2.011404361,0.143244936,44.80499,28.133142,5.2,Tyler Oliver,Jamieson Stern & Tyler Oliver,Carly Schroeder & Cody Linley & Brie Gabrielle,Horror & Romance & Thriller,2011,194,122,174,132,233,109,153,130,49.62028898,20.47442691,22.15749489,51.70472294,88.07111345,74.00370953,50.84935187,69.44426957,84.69,55.2,92.02,98.72,13.1,92.96,97.79,15.28
1148204,Orphan,0.7467192,-0.009312161,-1.122357578,0.914193973,1.132142643,1.023151896,1.176457648,1.698785781,0.127593409,38.823555,29.793459,7,Jaume Collet-Serra,David Leslie Johnson & Alex Mace,Vera Farmiga & Peter Sarsgaard & Isabelle Fuhrman,Horror & Mystery & Thriller,2009,4189,3257,3466,2607,3567,1971,2947,2539,58.16763326,40.54711425,20.66434178,50.04904593,68.57531903,68.09204733,46.88955927,66.13417202,81.97,77.24,84.69,87.12,49.63,88.03,95.53,13.09
1151359,Leaves of Grass,-1.251886779,-0.279280512,1.22584389,-0.228876812,-0.470497583,-0.805764115,-0.325591978,-0.367199118,0.122945368,-12.455509,10.342499,6.5,Tim Blake Nelson,Tim Blake Nelson,Edward Norton & Keri Russell & Henry Max Nelson,Comedy & Crime & Drama & Thriller,2010,310,286,439,183,222,108,206,182,30.43810565,35.67558758,56.55468266,32.65797326,40.17822759,39.872159,26.84049041,44.25891581,40.95,10.53,21.02,31.9,39,37.24,35.67,88.99
1151922,Miss March,-0.049809538,0.540345069,-0.381027126,-0.197062002,-0.428193647,1.129989462,0.184561987,0.207824123,0.122904693,10.503612,12.154691,5.1,Zach Cregger & Trevor Moore,Zach Cregger & Trevor Moore,Zach Cregger & Trevor Moore & Raquel Alessi,Comedy & Romance,2009,569,540,571,293,356,301,364,313,47.11624751,50.46557265,31.99497206,33.14201473,40.92780863,69.74053429,33.64992719,50.34743114,42.19,48.01,87.08,33.43,70.55,57.32,58.23,35.16
1152398,Beastly,-0.971005647,0.116604566,-0.342730399,0.133434259,0.148674367,1.163280087,-0.29278061,-0.885457736,0.119355177,8.841364,8.033034,5.6,Daniel Barnz,Daniel Barnz & Alex Flinn,Alex Pettyfer & Vanessa Hudgens & Mary-Kate Olsen,Drama & Fantasy & Romance,2011,1129,1097,1271,710,912,673,729,591,34.3351725,42.81925723,32.58030623,38.1702987,51.14930031,70.25420343,27.27845022,38.77144102,55.31,16.58,87.76,55.91,54.64,38.48,18.8,36.59
1152836,Public Enemies,-0.960691388,-1.005320706,-0.04225053,0.754838072,0.643768442,0.242756106,-0.082122355,-0.594418428,0.120176797,27.055025,-6.831605,7,Michael Mann,Ronan Bennett & Michael Mann,Christian Bale & Johnny Depp & David Wenham,Biography & Crime & Drama & History & Romance,2009,5808,4293,6797,4239,5310,2645,3920,3176,34.47827701,22.57433269,37.17289554,47.62455037,59.92184421,56.05066221,30.090276,41.85305087,77.48,16.84,59.59,74.01,15.74,46.73,27.61,48.31
1152850,Wendy and Lucy,-0.418388396,-0.544821994,-0.213947374,-0.070679638,0.204002148,-0.509848609,0.650772019,-0.015816504,0.118847303,9.218612,21.749174,7.1,Kelly Reichardt,Jonathan Raymond & Jonathan Raymond,Michelle Williams & Lucy & David Koppell,Drama,2009,803,627,860,447,615,275,586,447,42.00242431,30.88394289,34.54864955,35.06483956,52.12965014,44.43808903,39.87280883,47.97945835,47.18,33.78,30.51,58.08,29.29,74.24,49.37,41.53
1153546,BloodRayne: The Third Reich,-1.312005344,-1.290997759,-0.43092735,1.766286812,0.446101674,1.577759532,0.679333589,-1.168201209,0.136950147,46.474033,0.9303702,3,Uwe Boll,Michael Nachoff,Natassia Malthe & Brendan Fletcher & Michael Par?,Action & Adventure & Fantasy & Horror,2012,111,79,129,104,101,78,91,58,29.60399455,17.41934553,31.2322879,63.01307991,56.41939794,76.64955652,40.25404317,35.77766991,96.13,9.48,94.27,67.22,9.84,75.15,12.14,33.33
1153706,Dance Flick,-0.224906533,1.039581236,0.802958841,-0.124744111,-0.920629751,0.628248858,0.037623953,0.701596244,0.118127251,-17.771866,-29.462912,3.5,Damien Dante Wayans,Keenen Ivory Wayans & Shawn Wayans,Marlon Wayans & Shawn Wayans & Shoshana Bush,Action & Comedy & Music,2009,401,426,477,215,226,187,254,240,44.68687574,59.47419272,50.09123021,34.24228404,32.2023612,61.99875515,31.68862664,55.57563569,45.04,41.1,73.51,17.86,85.07,51.5,75.85,78.9
1155056,I Love You- Man,0.277421471,2.070620008,2.625147084,-1.565549748,-2.035257305,-1.404124574,-2.216027707,-0.129120628,0.11156862,-52.998287,-5.9757,7.1,John Hamburg,John Hamburg & Larry Levin,Paul Rudd & Jason Segel & Rashida Jones,Comedy & Romance,2009,1791,2128,2446,542,720,437,574,907,51.65639268,78.07908795,77.94188871,12.32137076,12.45233866,30.63955058,1.607318706,46.77976093,5.87,60.93,8.01,2.09,98.08,1.33,44.86,99.57
1155076,The Karate Kid,0.347525245,0.418443441,0.095985012,0.27816794,-0.441907636,-0.99503239,-0.862446059,0.024023992,0.120899456,-5.5427294,-6.4940586,6.2,Harald Zwart,Christopher Murphey & Robert Mark Kamen,Jackie Chan & Jaden Smith & Taraji P. Henson,Action & Drama & Family & Sport,2010,4238,3758,4336,2372,2529,1156,2051,2176,52.62904291,48.26588136,39.28571284,40.37232678,40.68481125,36.95177908,19.67466562,48.40130125,60.96,63.59,15.99,32.93,66.22,19.42,50.96,53.82
1155592,Man on Wire,-0.44111186,-0.398088484,-0.091510248,-1.04622552,-0.810071374,-1.9581885,-1.324050358,-0.739107678,0.122799427,-27.185835,10.21905,7.8,James Marsh,Philippe Petit,Philippe Petit & Jean Fran?ois Heckel & Jean-Louis Blondeau,Documentary & Biography & Crime & History & Thriller,2008,1203,976,1313,491,715,271,562,604,41.68714909,33.53172069,36.420001,20.22254845,34.16133881,22.09043076,13.51326041,40.3210385,14.77,32.96,2.51,20.89,34.53,9.27,22.99,46.35
1156398,Zombieland,0.092208627,0.300558102,-0.635999716,0.113898011,0.506369429,0.383267555,-0.164944393,1.188959253,0.114448634,27.634165,24.79495,7.7,Ruben Fleischer,Rhett Reese & Paul Wernick,Jesse Eisenberg & Emma Stone & Woody Harrelson,Adventure & Comedy & Horror & Sci-Fi,2009,4855,4323,4628,2679,3786,2034,2843,2976,49.08666922,46.13866322,28.09792434,37.87306749,57.48727888,58.21873191,28.9847834,60.73597868,54.53,53.67,64.92,69.37,61.81,43.45,88.28,26.24
1160368,12 Rounds,-0.563554914,-0.902232487,-1.077447395,0.822278829,1.339259308,0.1371194,-0.043374149,0.799185709,0.132611072,28.902441,8.528402,5.6,Renny Harlin,Daniel Kunka,John Cena & Ashley Scott & Aidan Gillen,Action & Crime & Thriller,2009,1077,780,1038,760,1118,453,698,679,39.98832098,24.43453968,21.35075724,48.65061728,72.24520748,54.42070434,30.60747959,56.60894167,79.45,28.65,55.45,90.98,18.35,48.27,78.79,14.06
1161418,Gentlemen Broncos,-1.300510715,-0.224952037,-0.953328609,0.07034931,-0.168877693,0.775669065,-0.138984932,-0.2313969,0.120495219,9.287157,7.053,6.1,Jared Hess,Jared Hess & Jerusha Hess,Michael Angarano & Jemaine Clement & Mike White,Adventure & Comedy & Sci-Fi,2010,234,220,252,151,182,130,163,141,29.76347604,36.6559344,23.24781149,37.21050255,45.52261336,64.27342591,29.33128529,45.69682967,52.8,9.67,78.1,43.29,41.1,44.47,40.85,17.02
1161864,The Rite,-0.934684071,-0.742881334,0.765013354,0.805290476,1.30474916,1.229546608,1.418971397,-0.360762377,0.137925167,34.751663,-5.361083,6,Mikael H?fstr?m,Michael Petroni & Matt Baglio,Colin O`Donoghue & Anthony Hopkins & Ciar?n Hinds,Drama & Horror & Mystery & Thriller,2011,1820,1439,2347,1339,1960,1101,1613,1027,34.83911382,27.3100004,49.51126444,48.39215062,71.63372413,71.27668549,50.12658605,44.32706992,78.97,17.5,89.06,90.4,22.88,92.2,35.91,77.79
1170358,The Hobbit: The Desolation of Smaug,0.226707484,-0.360719268,-1.221936947,-0.221991387,0.462652228,0.010052162,-0.768256312,-0.869577801,0.112872882,10.024251,0.08081579,7.9,Peter Jackson,Fran Walsh & Philippa Boyens,Ian McKellen & Martin Freeman & Richard Armitage,Adventure & Fantasy,2013,10254,7780,8831,5084,7792,3797,5148,4676,50.9527648,34.20604098,19.14235249,32.76273048,56.71265627,52.46007671,20.9318922,38.93958244,41.22,58.97,50.4,67.82,35.92,22.12,19.23,11.09
1172060,It`s Alive,-1.723947811,-0.039043942,-1.721593246,0.42888858,1.465921333,1.016732729,1.195468483,-1.025316183,0.148139642,40.69044,5.7232366,3.5,Josef Rusnak,Larry Cohen & Paul Sopocy,Bijou Phillips & James Murray & Rapha?l Coleman,Horror & Sci-Fi,2009,290,301,293,217,361,183,275,164,23.88852581,40.01061001,11.50551421,42.66544251,74.48952474,67.99300059,47.14331223,37.29057861,66.6,4.24,84.54,92.87,48.44,88.4,15.26,4.26
1172233,Whip It,0.432731088,1.423407878,1.396048699,-1.140060989,-1.618171614,-1.580242747,-0.762494708,-0.254625928,0.117527717,-44.807243,-1.5609183,6.9,Drew Barrymore,Shauna Cross & Shauna Cross,Ellen Page & Drew Barrymore & Kristen Wiig,Drama & Sport,2009,1202,1268,1422,429,528,274,591,588,53.81122578,66.40027025,59.15612411,18.7949033,19.84265641,27.9220747,21.00879698,45.45087388,12.71,66.74,5.7,5.28,92.27,22.29,39.95,91.87
1172570,Bronson,-1.71505709,-1.046586515,-0.973325018,2.491212184,1.640296265,0.934318701,1.162468455,-0.732386232,0.129616313,51.51545,5.9520874,7.1,Nicolas Winding Refn,Brock Norman Brock & Nicolas Winding Refn,Tom Hardy & Kelly Adams & Luing Andrews,Action & Biography & Crime & Drama,2009,1136,917,1290,1273,1476,699,1070,672,24.01187954,21.82969916,22.94218271,74.04234424,77.57926429,66.72136502,46.70283422,40.39220715,99.36,4.32,82.49,94.95,14.76,87.75,23.2,16.52
1172571,The Children,0.436919228,-0.485341168,-2.302079374,1.851566533,1.547556876,1.741326895,1.793865923,1.576760391,0.135677338,49.52249,24.424536,6,Tom Shankland,Paul Andrew Williams & Tom Shankland,Eva Birthistle & Stephen Campbell Moore & Jeremy Sheffield,Horror & Mystery & Thriller,2008,1135,817,796,878,1109,680,910,701,53.86933386,31.9572629,2.63325801,64.31055497,75.93602031,79.17337538,55.13060592,64.84213128,96.8,66.89,95.92,93.91,31.37,96.36,94.26,1.07
1172991,The Company Men,-0.466035636,-0.486341793,0.492723811,-0.090502965,-0.320963322,-0.411583234,0.59145652,-1.142874715,0.119917252,-2.2230544,12.503119,6.8,John Wells,John Wells,Ben Affleck & Chris Cooper & Tommy Lee Jones,Drama,2011,934,744,1101,520,630,331,678,441,41.34134581,31.9392068,45.34954125,34.76324063,42.82781671,45.9543084,39.08107698,36.04583428,46.39,32.06,34.03,37.41,31.34,72.29,12.65,68.89
1172994,The House of the Devil,-0.515169833,-0.916382581,-0.934780034,1.440294962,1.272281792,1.261930448,1.198796329,2.19872321,0.12921469,45.932438,27.947432,6.4,Ti West,Ti West,Jocelin Donahue & Tom Noonan & Mary Woronov,Horror,2012,474,340,464,378,481,275,385,349,40.65963662,24.17920395,23.5313113,58.05332761,71.05843667,71.77636308,47.18773168,71.42765667,92.51,30.32,89.65,89.84,17.97,88.47,98.61,17.5
1174730,City Island,-0.644883158,0.302994388,1.336031416,-0.729845165,-0.713290135,-1.212445177,-0.676187763,-0.182210627,0.120498102,-30.716375,11.701322,7.4,Raymond De Felitta,Raymond De Felitta,Andy Garcia & Julianna Margulies & Steven Strait,Comedy & Drama,2010,673,653,894,315,420,193,382,376,38.85993758,46.18262552,58.23880897,25.03606816,35.87620012,33.59713373,22.16080545,46.2176284,23.27,25.95,11.27,23.78,61.91,24.95,42.77,90.92
1174732,An Education,0.245890075,0.565173077,0.862405151,-1.688011049,-2.018529575,-2.029263582,-1.195616347,-0.203918187,0.122254663,-44.291122,1.0632268,7.3,Lone Scherfig,Lynn Barber & Nick Hornby,Carey Mulligan & Peter Sarsgaard & Alfred Molina,Drama,2010,1607,1483,1826,460,651,328,720,808,51.21891241,50.91358925,50.99981849,10.45820233,12.74873636,20.99375335,15.22757283,45.98778236,4.57,59.71,2.12,2.18,71.4,11.59,41.92,80.58
1174954,Resident Evil: Degeneration,0.394376318,-0.385248848,-0.608240948,-0.006090144,0.278322167,0.644117139,-0.25528283,-0.351974399,0.101935593,8.590307,1.6257101,6.6,Makoto Kamiya,Shotaro Suga,Paul Mercier & Alyson Court & Laura Bailey,Animation & Action & Horror & Sci-Fi & Thriller,2008,702,520,650,363,500,307,390,340,53.27907504,33.76340945,28.52219442,36.04752637,53.44652234,62.24360024,27.77896337,44.42011961,49.76,65.33,74.03,60.96,35,39.93,36.24,27.15
1175491,W.,-1.791836476,-1.430528546,0.908767312,-0.164271957,-0.563004866,-0.200770964,-0.460969241,-1.729791645,0.117510397,27.703293,-18.336163,6.4,Oliver Stone,Stanley Weiser,Josh Brolin & Elizabeth Banks & Ioan Gruffudd,Biography & Drama & History,2008,2951,2147,4336,1909,2221,1319,2046,1493,22.94660898,14.90153947,51.70842623,33.64089378,38.53909629,49.2071088,25.03350079,29.83138506,43.48,3.66,42.04,28.67,7.63,32.24,4.18,81.83
1175506,Me and Orson Welles,1.205978881,0.365815572,0.162231995,-1.104281472,-1.599615319,-1.323013822,-1.56474052,0.759966332,0.115068764,-39.739193,-8.618977,6.8,Richard Linklater,Robert Kaplow & Holly Gent Palmo,Zac Efron & Claire Danes & Christian McKay,Drama,2009,736,591,695,246,300,167,268,381,64.53960158,47.31622163,40.29824386,19.33926521,20.17145436,31.89107682,10.30057453,56.19367536,13.47,88.61,9.29,5.48,64.27,5.88,77.64,56.44
1175709,All Good Things,-0.305681864,-0.470973844,1.365770078,-0.143527903,0.562107044,-0.036503048,0.53554621,0.825420003,0.134850107,11.228334,24.401587,6.3,Andrew Jarecki,Marcus Hinchey & Marc Smerling,Ryan Gosling & Kirsten Dunst & Frank Langella,Crime & Drama & Mystery & Romance & Thriller,2010,678,532,868,365,561,263,478,416,43.56616369,32.21651847,58.69334013,33.95650096,58.47489053,51.74173708,38.33479694,56.8867181,44.29,37.99,48.54,71.3,31.88,70.39,79.54,91.4
1176251,Gigantic,-0.337071676,0.142388965,-0.487824126,-0.107524553,-0.329141856,0.437249439,0.669139199,-0.662803177,0.12290233,3.8686905,12.290086,6.1,Matt Aselton,Adam Nagata & Matt Aselton,Paul Dano & Zooey Deschanel & John Goodman,Comedy & Drama & Romance,2009,273,247,279,149,181,122,198,137,43.13064782,43.28453173,30.36266717,34.50426833,42.68290172,59.05166394,40.11797041,41.12897302,45.72,36.8,66.9,37.1,55.66,74.83,25.37,31.28
1176740,Away We Go,0.420591717,1.757595161,0.487614823,-1.377027972,-1.268439731,-1.320090901,-0.949085213,-0.371987108,0.112216262,-42.01952,-3.8214285,7.1,Sam Mendes,Dave Eggers & Vendela Vida,John Krasinski & Maya Rudolph & Allison Janney,Comedy & Drama & Romance,2009,922,1028,983,299,443,227,433,444,53.64279888,72.43061512,45.27145454,15.189606,26.03953586,31.93617704,18.51822289,44.20821916,8.43,66.3,9.34,10.23,96.06,17.13,35.5,68.71
1178663,Whatever Works,0.00032421,0.278429692,-0.236321612,-0.574410747,-0.812924878,-0.35832164,-0.007186682,-0.724521339,0.114800644,-17.570375,0.45168832,7.2,Woody Allen,Woody Allen,Evan Rachel Wood & Larry David & Henry Cavill,Comedy & Romance,2009,1589,1423,1617,726,897,542,972,760,47.81182491,45.73936033,34.2066776,27.40090094,34.11077774,46.77612649,31.09050292,40.47548296,28.28,50.01,36.01,20.81,60.97,49.71,23.44,40.66
1179056,A Nightmare on Elm Street,-0.51609373,-0.845300817,-1.632974909,1.018594595,1.195820079,1.180470445,1.302212812,0.665474932,0.117127221,43.488716,17.450045,5.2,Samuel Bayer,Wesley Strick & Eric Heisserer,Jackie Earle Haley & Rooney Mara & Kyle Gallner,Horror & Mystery & Thriller,2010,6828,4993,5994,4999,6797,3869,5642,4209,40.64681806,25.46186064,12.85997308,51.63743296,69.70361591,70.51944797,48.56811497,55.1931726,84.58,30.29,88.11,88.41,19.9,90.36,74.71,5.12
1179069,6 Souls,0.416709484,-0.993682523,-0.79489221,0.330773529,0.678555437,0.912332865,1.056796936,0.869732135,0.12186941,32.735954,24.453272,6.1,M?ns M?rlind & Bj?rn Stein,Michael Cooney,Julianne Moore & Jonathan Rhys Meyers & Jeffrey DeMunn,Horror & Mystery & Thriller,2013,318,201,286,179,250,150,227,181,53.5889351,22.78434145,25.6693824,41.17268633,60.538233,66.38212699,45.29235116,57.35590799,62.96,66.16,81.92,75.13,16.02,85.47,80.78,21.33
1179794,TiMER,0.871693021,0.989864096,0.568777825,-1.685366477,-0.999825766,-2.820317803,-0.956207621,-0.957531357,0.11429113,-45.940357,2.824074,6.6,Jac Schaeffer,Jac Schaeffer,Emma Caulfield & John Patrick Amedori & Scott Holroyd,Comedy & Drama & Fantasy & Romance & Sci-Fi,2010,369,345,379,99,181,56,165,155,59.90157434,58.57705655,46.51196471,10.49843777,30.79909148,8.787910301,18.42315436,38.0083043,4.6,80.83,0.24,15.87,83.89,16.95,16.91,71.52
1179891,My Bloody Valentine,-0.170198159,-0.856291274,-1.67046765,1.77900386,1.759019926,1.73794022,1.912870834,2.155975295,0.123008044,49.86159,27.946321,5.5,Patrick Lussier,Todd Farmer & Zane Smith,Jensen Ackles & Jaime King & Kerr Smith,Horror & Thriller,2009,2659,1862,2228,2171,2931,1702,2321,1872,45.44592349,25.26353997,12.28692717,63.20656146,79.68292211,79.12111952,56.71906053,70.97502917,96.24,43.24,95.89,96.07,19.59,97.21,98.45,4.74
1179904,Paranormal Activity,0.884946809,-1.302412678,-1.542710854,1.463627679,1.51219442,1.451456717,0.896854531,1.449655073,0.116604768,40.86934,26.90596,6.3,Oren Peli,Oren Peli,Katie Featherston & Micah Sloat & Mark Fredrichs,Horror,2009,10543,5801,8050,7239,9743,5540,6971,6124,60.08546316,17.21336552,14.23958541,58.4083196,75.30943496,74.70072381,43.15747076,63.49630275,92.84,81.19,92.67,93.48,9.64,81.51,92.64,6.15
1181614,Wuthering Heights,-0.912529781,-0.853954039,-1.735823874,0.703747568,0.451755328,0.700284327,2.177612592,-1.229159075,0.123728664,45.084137,5.858986,6.1,Andrea Arnold,Andrea Arnold & Olivia Hetreed,Kaya Scodelario & James Howson & Solomon Glave,Drama & Romance,2012,350,268,317,251,303,181,347,172,35.14649206,25.30571492,11.28801068,46.84724184,56.51957471,63.11025118,60.25278248,35.13223008,75.92,18.07,75.81,67.43,19.66,98.53,10.95,4.13
1181795,Bunraku,-0.513966375,-0.439069029,-0.212825152,0.653292254,0.547497327,-1.256172122,-1.047248494,0.464697234,0.120367006,10.340861,-11.419985,6.2,Guy Moshe,Boaz Davidson & Guy Moshe,Josh Hartnett & Demi Moore & Woody Harrelson,Action & Drama & Fantasy & Thriller,2011,348,282,377,235,294,97,177,209,40.67633391,32.79223469,34.56580181,46.07959731,58.21602176,32.92243381,17.20795834,53.06727924,74.32,30.36,10.45,70.8,33.03,14.75,67.89,41.57
1182345,Moon,-0.591656172,-0.629876914,0.096258961,-1.174076033,-0.671535558,-1.399056511,-0.698696777,-0.363935621,0.113111311,-27.165558,9.462516,7.9,Duncan Jones,Duncan Jones & Nathan Parker,Sam Rockwell & Kevin Spacey & Dominique McElligott,Drama & Mystery & Sci-Fi,2009,3924,3062,4468,1552,2459,1059,2201,2122,39.59843192,29.34914332,39.28989994,18.2773867,36.6160471,30.71775001,21.86035947,44.29347067,12.02,27.7,8.09,25.09,26.44,24.24,35.8,53.83
